join_id,PE_mg_per_g_sample_mean,PE_mg_per_mL_mean,PE_pred_run2_mg_per_g_mean,PE_scaled_mean,PE_se_run2_mean,X455_mean,X564_mean,X592_mean,Xred_mean,total_PE_mg_mean,PE_mg_per_g_sample_sd,PE_mg_per_mL_sd,PE_pred_run2_mg_per_g_sd,PE_scaled_sd,PE_se_run2_sd,X455_sd,X564_sd,X592_sd,Xred_sd,total_PE_mg_sd,PE_mg_per_g_sample_se,PE_mg_per_mL_se,PE_pred_run2_mg_per_g_se,PE_scaled_se,PE_se_run2_se,X455_se,X564_se,X592_se,Xred_se,total_PE_mg_se,PE_mg_per_g_sample_cv,PE_mg_per_mL_cv,PE_pred_run2_mg_per_g_cv,PE_scaled_cv,PE_se_run2_cv,X455_cv,X564_cv,X592_cv,Xred_cv,total_PE_mg_cv,PE_mg_per_g_sample_max_dev_pct,PE_mg_per_mL_max_dev_pct,PE_pred_run2_mg_per_g_max_dev_pct,PE_scaled_max_dev_pct,PE_se_run2_max_dev_pct,X455_max_dev_pct,X564_max_dev_pct,X592_max_dev_pct,Xred_max_dev_pct,total_PE_mg_max_dev_pct,PE_mg_per_g_sample_n,PE_mg_per_mL_n,PE_pred_run2_mg_per_g_n,PE_scaled_n,PE_se_run2_n,X455_n,X564_n,X592_n,Xred_n,total_PE_mg_n,PE_mg_per_g_sample_included_rows,PE_mg_per_mL_included_rows,PE_pred_run2_mg_per_g_included_rows,PE_scaled_included_rows,PE_se_run2_included_rows,X455_included_rows,X564_included_rows,X592_included_rows,Xred_included_rows,total_PE_mg_included_rows,PE_mg_per_g_sample_excluded_rows,PE_mg_per_mL_excluded_rows,PE_pred_run2_mg_per_g_excluded_rows,PE_scaled_excluded_rows,PE_se_run2_excluded_rows,X455_excluded_rows,X564_excluded_rows,X592_excluded_rows,Xred_excluded_rows,total_PE_mg_excluded_rows,join_ids.pe,avg_sample_weight.pe,replicate_date.pe,replicate_count.pe,Sample Code.pe,Location.pe,region.pe,variety.pe,Ind_ID.pe,Life_S.pe,Large Ind?.pe,Protein_mg_per_g_mean,Protein_mg_total_mean,X600_mean,con_mg_per_ml_mean.pr,Protein_mg_per_g_sd,Protein_mg_total_sd,X600_sd,con_mg_per_ml_sd.pr,Protein_mg_per_g_se,Protein_mg_total_se,X600_se,con_mg_per_ml_se.pr,Protein_mg_per_g_cv,Protein_mg_total_cv,X600_cv,con_mg_per_ml_cv.pr,Protein_mg_per_g_max_dev_pct,Protein_mg_total_max_dev_pct,X600_max_dev_pct,con_mg_per_ml_max_dev_pct.pr,Protein_mg_per_g_n,Protein_mg_total_n,X600_n,con_mg_per_ml_n.pr,Protein_mg_per_g_included_rows,Protein_mg_total_included_rows,X600_included_rows,con_mg_per_ml_included_rows.pr,Protein_mg_per_g_excluded_rows,Protein_mg_total_excluded_rows,X600_excluded_rows,con_mg_per_ml_excluded_rows.pr,join_ids.pr,avg_sample_weight.pr,replicate_date.pr,replicate_count.pr,Sample Code.pr,Location.pr,region.pr,variety.pr,Ind_ID.pr,Life_S.pr,Large Ind?.pr,490_mean,750_mean,Rep_mean,absorbance_mean,carb_mg_per_g_mean,carb_mg_total_mean,con_mg_per_ml_mean.carb,490_sd,750_sd,Rep_sd,absorbance_sd,carb_mg_per_g_sd,carb_mg_total_sd,con_mg_per_ml_sd.carb,490_se,750_se,Rep_se,absorbance_se,carb_mg_per_g_se,carb_mg_total_se,con_mg_per_ml_se.carb,490_cv,750_cv,Rep_cv,absorbance_cv,carb_mg_per_g_cv,carb_mg_total_cv,con_mg_per_ml_cv.carb,490_max_dev_pct,750_max_dev_pct,Rep_max_dev_pct,absorbance_max_dev_pct,carb_mg_per_g_max_dev_pct,carb_mg_total_max_dev_pct,con_mg_per_ml_max_dev_pct.carb,490_n,750_n,Rep_n,absorbance_n,carb_mg_per_g_n,carb_mg_total_n,con_mg_per_ml_n.carb,490_included_rows,750_included_rows,Rep_included_rows,absorbance_included_rows,carb_mg_per_g_included_rows,carb_mg_total_included_rows,con_mg_per_ml_included_rows.carb,490_excluded_rows,750_excluded_rows,Rep_excluded_rows,absorbance_excluded_rows,carb_mg_per_g_excluded_rows,carb_mg_total_excluded_rows,con_mg_per_ml_excluded_rows.carb,avg_sample_weight.carb,replicate_date.carb,replicate_count.carb,Sample Code.carb,Location.carb,region.carb,variety.carb,Life_S.carb,Large Ind?.carb,ash_per_mean,ash_per_sd,ash_per_se,ash_per_cv,ash_per_max_dev_pct,ash_per_n,ash_per_included_rows,ash_per_excluded_rows,avg_sample_weight.ash,replicate_date.ash,replicate_count.ash,Sample Code.ash,Location.ash,region.ash,variety.ash,Life_S.ash,Large Ind?.ash,Sample Code,Location,region,variety,Ind_ID,Life_S,Large Ind?,car_per,t_rep_number
Lab_60,0.03253481,0.000516,0.040643211,32.53480982,0.001095701,0.040166667,0.025666667,0.016666667,7203.666667,0.000774,0.030465616,0.000458205,0.019796493,30.46561563,5.8587768047317e-05,0.012020815,0.014142136,0.009899495,3756.151222,0.000687308,0.021542443,0.000324,0.013998234,21.5424434,4.14278080808424e-05,0.0085,0.01,0.007,2656,0.000486,0.936400606,0.887994562,0.487079933,0.936400606,0.053470594,0.299273409,0.550992297,0.593969696,0.521422131,0.887994562,66.21352184,62.79069767,34.44175235,66.21352184,3.780941972,21.16182573,38.96103896,42,36.87011244,62.79069767,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E07, E08",24.75,NA,2,R01,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_61,0.043516094,0.000684,0.04766341,43.51609442,0.001049209,0.057166667,0.049666667,0.040666667,8535.666667,0.001026,0.012750683,0.000186676,0.01278275,12.75068301,3.33618080023944e-05,0.050204581,0.042426407,0.042426407,2425.376259,0.000280014,0.009016094,0.000132,0.009038769,9.016094421,2.35903606711367e-05,0.0355,0.03,0.03,1715,0.000198,0.29301074,0.272918407,0.26818791,0.29301074,0.03179711,0.878214253,0.854222957,1.0432723,0.284146084,0.272918407,20.71898809,19.29824561,18.96374897,20.71898809,2.248395178,62.09912536,60.40268456,73.7704918,20.0921623,19.29824561,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E09, E10",23.65,NA,2,R02,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R02,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R02,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_62,0.043619793,0.000672,0.032173647,43.61979261,0.001140538,0.024666667,0.016666667,0.007666667,5596.666667,0.001008,0.046776329,0.000712764,0.019729411,46.77632918,0.000180917,0.028284271,0.024041631,0.015556349,3743.4233,0.001069145,0.03307586,0.000504,0.0139508,33.07585956,0.000127928,0.02,0.017,0.011,2647,0.000756,1.072364777,1.060660172,0.613216495,1.072364777,0.158624268,1.146659645,1.442497834,2.029089024,0.668866581,1.060660172,75.82764057,75,43.36095418,75.82764057,11.21642955,81.08108108,102,143.4782609,47.29600953,75,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E11, E12",23.45,NA,2,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_63,0.070106767,0.001104,0.073306636,70.1067667,0.00137518,0.013166667,0.015166667,0.004166667,13401.16667,0.001656,0.020145045,0.000339411,0.024413935,20.14504473,0.000436479,0.009192388,0.012020815,0.009192388,4632.256524,0.000509117,0.014244698,0.00024,0.017263259,14.24469773,0.000308637,0.0065,0.0085,0.0065,3275.5,0.00036,0.287348079,0.307437731,0.33303854,0.287348079,0.317397829,0.698156062,0.792581227,2.206173157,0.345660691,0.307437731,20.31857751,21.73913043,23.54938103,20.31857751,22.44341569,49.36708861,56.04395604,156,24.44190182,21.73913043,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F01, F02",23.55,NA,2,R01,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_64,0.01994253,0.00036,0.033587876,19.94253046,0.00106005,0.008,0.006333333,-0.000666667,5865,0.00054,0.001730555,4.15692193816528e-05,0.000635131,1.730555016,5.48794827142707e-06,0.002081666,0.002081666,0.005507571,120.5086442,6.23538290724793e-05,0.000999136,2.39999999999999e-05,0.000366693,0.999136405,3.16846841180716e-06,0.00120185,0.00120185,0.003179797,69.57569818,3.59999999999998e-05,0.086777103,0.115470054,0.018909535,0.086777103,0.005177065,0.26020825,0.328684105,-8.261355821,0.020547083,0.115470054,9.362987593,13.33333333,2.097421694,9.362987593,0.572264366,29.16666667,36.84210526,-400,2.27905655,13.33333333,3,3,3,3,3,3,3,3,3,3,134,124,124,134,124,123,236,345,124,124,256,356,356,256,356,456,145,126,356,356,"F07, F08, F09, F10, F11, F12",23.93333333,NA,6,R01,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_65,0.088718701,0.001404,0.0843508,88.71870082,0.001547897,0.017666667,0.022166667,0.008666667,15496.66667,0.002106,0.024521601,0.000424264,0.00945849,24.52160117,0.00020773,0.002828427,0.006363961,0.002828427,1794.637011,0.000636396,0.01733939,0.0003,0.006688162,17.33939047,0.000146887,0.002,0.0045,0.002,1269,0.00045,0.276397208,0.302182385,0.112132782,0.276397208,0.134201153,0.160099649,0.287095986,0.326356976,0.115807938,0.302182385,19.54423398,21.36752137,7.928985056,19.54423398,9.489454563,11.32075472,20.30075188,23.07692308,8.188857819,21.36752137,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F03, F04",23.65,NA,2,R02,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R02,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,0.8975,0.111,1.5,0.7865,103.0784323,1.035128954,2.070257908,0.057275649,0,0.707106781,0.057275649,23.71169607,0.074103178,0.148206356,0.0405,0,0.5,0.0405,16.76670109,0.05239886,0.10479772,0.063816879,0,0.471404521,0.072823457,0.230035474,0.071588354,0.071588354,4.512534819,0,33.33333333,5.149396058,16.26596438,5.062061073,5.062061073,2,2,2,2,2,2,2,12,12,12,12,12,12,12,NA,NA,NA,NA,NA,NA,NA,10.4,NA,2,R03,Mendieta,Paracas,C.Cham,Gam/Tetra,No,0.329627451,0.002276992,0.001314622,0.006907773,0.747367137,3,123,NA,NA,NA,3,R03,Mendieta,Paracas,C.Cham,Gam/Tetra,No,R02,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_66,0.051951681,0.000828,0.056109257,51.95168067,0.00108294,0.010666667,0.011166667,0.002666667,10138.16667,0.001242,0.005018081,8.48528137423858e-05,0.009402589,5.018081317,8.62518427374987e-05,0,0.000707107,0,1784.030409,0.000127279,0.003548319,6e-05,0.006648634,3.548319328,6.0989262889521e-05,0,5e-04,0,1261.5,9e-05,0.096591318,0.102479244,0.167576423,0.096591318,0.079645975,0,0.063322995,0,0.175971699,0.102479244,6.830037608,7.246376812,11.84944252,6.830037608,5.631820896,0,4.47761194,0,12.44307814,7.246376812,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F05, F06",23.9,NA,2,R03,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_70,0.334046401,0.00386,0.292649196,334.046401,0.007315059,0.027333333,0.053333333,0.0165,55018.83333,0.00579,0.014474089,5.09116882454305e-05,0.017280937,14.47408916,0.000499552,0.002828427,0.001414214,0.00212132,3278.854144,7.63675323681456e-05,0.010234727,3.59999999999994e-05,0.012219468,10.2347266,0.000353236,0.002,0.001,0.0015,2318.5,5.39999999999989e-05,0.043329577,0.013189557,0.059050006,0.043329577,0.068290841,0.103479041,0.026516504,0.128564869,0.059595123,0.013189557,3.063863752,0.932642487,4.175465947,3.063863752,4.828891672,7.317073171,1.875,9.090909091,4.214011566,0.932642487,2,2,2,2,2,2,2,2,2,2,12,12,12,12,12,13,23,23,12,12,3,3,3,3,3,2,1,1,3,3,"C09, C10, C11",16.86116667,5/15/2025,3,R01,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_71,0.098028451,0.001333333,0.120506463,98.02845103,0.002454731,0.038,0.028444444,0.018666667,22356.77778,0.002,0.007348839,0.000178228,0.024799788,7.348839494,0.000642321,0.005507571,0.012098362,0.002081666,4705.467557,0.000267342,0.004242854,0.0001029,0.014318164,4.24285446,0.000370844,0.003179797,0.006984993,0.00120185,2716.70296,0.00015435,0.074966394,0.133671238,0.20579633,0.074966394,0.261666425,0.144936067,0.42533305,0.111517821,0.210471634,0.133671238,8.36745735,15.4,23.55646675,8.36745735,29.92343058,14.9122807,48.4375,12.5,24.09162521,15.4,3,3,3,3,3,3,3,3,3,3,234,235,235,234,235,123,235,123,235,235,15,14,14,15,14,45,14,45,14,14,"C12, D01, D02, G01, G02",15.2762,Mixed (2025-05-15; NA),5,R02,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R02,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R02,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_72,0.314169552,0.003189333,0.118309283,314.1695522,0.006814279,0.038,0.021222222,0.009111111,21939.88889,0.004784,0.021666749,0.001062053,0.04044408,21.66674946,0.002902148,0.016623277,0.00518902,0.002873893,7673.787753,0.00159308,0.012509304,0.000613177,0.023350401,12.50930363,0.001675556,0.009597453,0.002995882,0.001659243,4430.463425,0.000919765,0.068965147,0.33300168,0.341850438,0.068965147,0.425892082,0.437454654,0.244508784,0.315427248,0.349764203,0.33300168,7.63732367,38.29431438,34.2953789,7.63732367,48.89198882,46.49122807,25.65445026,34.14634146,35.08930968,38.29431438,3,3,3,3,3,3,3,3,3,3,235,235,145,235,235,123,145,145,145,235,14,14,23,14,14,45,23,23,23,14,"D03, D04, D05, G03, G04",14.1984,Mixed (2025-05-15; NA),5,R03,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Ilo,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_73,0.765927091,0.004794667,0.207940965,765.9270907,0.004946553,0.037444444,0.065111111,0.027555556,38946.44444,0.007192,0.429182372,0.002124664,0.122482418,429.1823716,0.003431148,0.009662834,0.029481319,0.009051294,23239.5958,0.003186996,0.247788558,0.001226675,0.070715257,247.7885578,0.001980974,0.00557884,0.017021047,0.005225767,13417.38689,0.001840013,0.560343637,0.443130712,0.589024958,0.560343637,0.693644346,0.258057894,0.452784757,0.328474385,0.596706481,0.443130712,64.62697841,44.93882091,60.03112444,64.62697841,71.35716785,28.78338279,51.87713311,34.67741935,60.81399529,44.93882091,3,3,3,3,3,3,3,3,3,3,234,234,124,234,124,123,123,123,124,234,1,1,3,1,3,4,4,4,3,1,"D12, E01, G05, G06",12.050875,Mixed (2025-05-15; NA),4,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_74,1.36386996,0.017888,NA,1363.86996,NA,0.056833333,0.202833333,0.053,NA,0.026832,0.579383074,0.00814587,NA,579.3830744,NA,0.013435029,0.078488853,0.009899495,NA,0.012218805,0.409685701,0.00576,NA,409.6857008,NA,0.0095,0.0555,0.007,NA,0.00864,0.42480815,0.455381827,NA,0.42480815,NA,0.236393469,0.386962298,0.186782923,NA,0.455381827,30.03847234,32.20035778,NA,30.03847234,NA,16.71554252,27.36236647,13.20754717,NA,32.20035778,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E02, E03",19.533,5/15/2025,2,R02,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R02,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R02,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_75,1.545084689,0.016496,NA,1545.084689,NA,0.065833333,0.221833333,0.089,NA,0.024744,0.820178542,0.009198045,NA,820.1785416,NA,0.010606602,0.130814755,0.065053824,NA,0.013797068,0.579953809,0.006504,NA,579.9538086,NA,0.0075,0.0925,0.046,NA,0.009756,0.5308308,0.557592447,NA,0.5308308,NA,0.161112937,0.589698367,0.730941841,NA,0.557592447,37.53540585,39.42774006,NA,37.53540585,NA,11.39240506,41.69797145,51.68539326,NA,39.42774006,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E04, E05",15.88225,5/15/2025,2,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
